55118.500000 0.001342 0.008224 0.007184 0.003765 0.000618 0.003716 -0.003736 0.005231
55119.500000 0.004192 0.007957 -0.001557 0.003742 -0.001987 0.003548 0.008044 0.005090
55120.500000 0.009176 0.007791 0.004928 0.003659 0.001475 0.003513 0.003449 0.004912
55121.500000 -0.003974 0.007959 -0.006530 0.003756 -0.001380 0.003521 0.002186 0.005077
55122.500000 -0.002394 0.008033 -0.000992 0.003516 0.000488 0.003725 -0.002123 0.005019
55123.500000 0.006619 0.008189 0.003331 0.003738 0.005258 0.003776 -0.001856 0.005103
55124.500000 0.005026 0.008020 -0.000168 0.003592 0.005224 0.003665 -0.002907 0.005021
55125.500000 0.000741 0.008077 0.000028 0.003643 -0.001164 0.003558 0.002337 0.005188
55126.500000 0.012817 0.012802 -0.002666 0.005288 0.004412 0.005908 0.007582 0.008061
55127.500000 -0.004756 0.008577 -0.003269 0.003808 -0.000859 0.003814 -0.001965 0.005474
55128.500000 0.007689 0.008618 0.000371 0.003917 -0.001938 0.003885 0.008929 0.005447
55129.500000 0.013349 0.008837 0.003954 0.004082 0.004629 0.003949 0.003567 0.005780
55130.500000 -0.007547 0.008417 -0.003337 0.004037 -0.002260 0.003717 -0.002047 0.005576
55131.500000 -0.012012 0.008743 -0.001181 0.003928 -0.000592 0.003967 -0.009671 0.005808
55132.500000 -0.001486 0.008811 0.002363 0.004144 -0.003230 0.003812 0.000546 0.005920
55133.500000 -0.010555 0.010517 0.004807 0.004885 -0.005091 0.004698 -0.006122 0.007000
55134.500000 0.006107 0.009616 0.007619 0.004614 -0.000383 0.004252 0.002799 0.006287
55135.500000 0.011044 0.009826 -0.000891 0.004232 -0.003758 0.004308 0.015553 0.006394
55136.500000 0.000512 0.009227 -0.001106 0.004071 0.003742 0.004181 -0.003454 0.005816
55137.500000 0.014379 0.009181 0.006632 0.004075 0.003650 0.004122 0.003303 0.005822
55138.500000 -0.012671 0.009904 0.001019 0.004410 -0.006935 0.004277 -0.002345 0.006474
55139.500000 0.008465 0.011159 -0.003739 0.004842 0.001204 0.004750 0.008145 0.007402
55140.500000 0.032609 0.012133 0.007025 0.005183 0.010914 0.005323 0.011437 0.007948
55141.500000 0.015801 0.015602 -0.005748 0.006351 0.012511 0.006851 0.002927 0.010292
55142.500000 0.041970 0.022877 -0.001427 0.009551 0.017656 0.010962 0.016988 0.013722
55143.500000 0.036247 0.024047 -0.006334 0.010833 0.015555 0.011028 0.023438 0.015142
55144.500000 -0.019325 0.020958 -0.002384 0.008984 -0.009673 0.009314 -0.003670 0.013620
55145.500000 -0.003959 0.019665 -0.001150 0.008889 -0.011136 0.007972 0.008277 0.013457
55146.500000 0.016896 0.020158 0.005786 0.009001 -0.002945 0.008605 0.014309 0.013439
55147.500000 0.021558 0.013093 -0.001122 0.004931 0.009004 0.005974 0.010353 0.008582
55148.500000 -0.010028 0.016534 -0.009227 0.007119 -0.003235 0.006641 0.001229 0.011369
55149.500000 0.012973 0.019434 0.005654 0.009192 0.001406 0.008380 0.006147 0.012597
55150.500000 0.027952 0.020570 -0.000297 0.007693 0.000546 0.008767 0.023061 0.013965
55151.500000 0.009155 0.019675 -0.001310 0.007750 0.010572 0.008738 -0.004491 0.012818
55152.500000 -0.094111 0.076983 -0.037332 0.021554 0.019614 0.039664 -0.084693 0.048519
55153.500000 0.047438 0.017476 0.004653 0.007524 0.020649 0.007863 0.013910 0.010998
55154.500000 -0.002783 0.008458 -0.007501 0.003809 -0.004270 0.003746 0.008208 0.005280
55155.500000 -0.002801 0.009251 0.002523 0.004456 -0.003223 0.004058 -0.000154 0.005661
55156.500000 0.021616 0.011919 0.002171 0.004997 0.000518 0.005246 0.017865 0.007751
55157.500000 0.012497 0.011176 0.004615 0.006086 0.005636 0.005076 0.000828 0.006644
55158.500000 -0.002493 0.008850 0.006332 0.004555 0.000400 0.003928 -0.006467 0.005531
55159.500000 -0.009908 0.008489 -0.000895 0.004237 -0.000841 0.003797 -0.007558 0.005220
55160.500000 0.018987 0.012352 -0.003482 0.005697 0.000476 0.005395 0.019856 0.007940
55161.500000 0.087035 0.042432 0.019226 0.020404 0.036154 0.019507 0.019556 0.025082
55162.500000 0.023635 0.045275 0.004134 0.012989 0.003741 0.019112 0.009704 0.029212
55169.500000 0.102237 0.019132 0.015280 0.007775 0.021430 0.007787 0.053840 0.012340
55170.500000 0.051781 0.012096 0.005624 0.004993 0.011658 0.004873 0.026772 0.007839
55171.500000 0.045523 0.007497 0.004586 0.003148 0.008459 0.003034 0.025840 0.004853
55172.500000 0.014379 0.008243 -0.000320 0.003442 0.001499 0.003300 0.011005 0.005471
55173.500000 -0.002002 0.008641 0.002488 0.003787 -0.001259 0.003626 -0.001659 0.005660
55174.500000 -0.031124 0.008594 -0.003962 0.003657 -0.003984 0.003652 -0.020037 0.005678
55175.500000 -0.035749 0.008643 0.001347 0.004181 -0.006899 0.003657 -0.024281 0.005679
55176.500000 -0.009773 0.008836 -0.005359 0.003939 0.002199 0.003727 -0.006830 0.005999
55177.500000 -0.002423 0.007854 -0.006829 0.003227 0.004284 0.003463 -0.003040 0.005282
55178.500000 0.020482 0.008035 0.002967 0.003659 0.006996 0.003499 0.008000 0.005368
55179.500000 0.017306 0.009241 -0.001331 0.004042 0.010558 0.004080 0.003680 0.006188
55180.500000 0.015000 0.013456 0.003476 0.006435 0.003726 0.005494 0.008133 0.009331
55181.500000 -0.003122 0.009439 0.002820 0.004116 0.003074 0.004265 -0.008568 0.006206
55182.500000 0.029456 0.009572 0.008028 0.004252 0.003680 0.004033 0.016195 0.006410
55183.500000 0.013485 0.008131 -0.000899 0.003429 0.004147 0.003453 0.007450 0.005423
55184.500000 0.016733 0.007635 -0.001679 0.003394 0.004586 0.003278 0.009548 0.005032
55185.500000 0.015471 0.007041 -0.001303 0.002920 0.006381 0.003166 0.007003 0.004567
55186.500000 0.015007 0.006889 0.006574 0.003326 0.001104 0.002962 0.008045 0.004483
55187.500000 0.007506 0.007594 0.004357 0.003751 0.004816 0.003397 -0.001601 0.004772
55188.500000 0.009992 0.010041 -0.002540 0.004078 0.006468 0.004646 0.002067 0.006326
55189.500000 0.002415 0.014140 0.001119 0.006646 0.005138 0.006580 -0.004710 0.008412
55190.500000 0.035901 0.017870 0.015947 0.008132 0.011985 0.008333 0.007434 0.010517
55191.500000 0.047421 0.016534 0.005596 0.007398 0.010922 0.007394 0.023365 0.009973
55192.500000 0.046632 0.017686 0.008880 0.007831 0.010556 0.008084 0.021191 0.010415
55193.500000 0.044994 0.012142 0.028714 0.006177 0.013476 0.005610 0.004822 0.007116
55194.500000 0.030029 0.009038 0.004837 0.004193 0.009133 0.004115 0.013182 0.005772
55195.500000 -0.000408 0.013152 0.000965 0.006066 0.001709 0.005925 -0.003491 0.008648
55197.500000 -0.020847 0.027070 -0.003856 0.011167 -0.003286 0.012179 -0.011502 0.018333
55198.500000 0.065153 0.011461 0.019746 0.005554 0.025168 0.005354 0.015282 0.007282
55199.500000 0.071854 0.009488 0.021504 0.005108 0.027332 0.004296 0.015758 0.005929
55200.500000 0.050794 0.008989 0.019247 0.004550 0.015012 0.004080 0.014355 0.005746
55201.500000 0.073058 0.009549 0.026834 0.004866 0.028800 0.004462 0.014042 0.005948
55202.500000 0.080045 0.010372 0.031270 0.005598 0.025030 0.004678 0.020933 0.006491
55203.500000 0.055377 0.009803 0.015390 0.004708 0.026485 0.004695 0.006288 0.006041
55204.500000 0.069353 0.011617 0.020828 0.005408 0.033535 0.005598 0.006980 0.007197
55205.500000 0.081196 0.031326 0.025579 0.013427 0.047610 0.014349 -0.001465 0.020712
55207.500000 0.042600 0.017097 0.007270 0.008242 0.025500 0.007575 0.000834 0.011271
55208.500000 0.095489 0.012082 0.023529 0.005582 0.041857 0.005643 0.018678 0.007520
55209.500000 0.154889 0.013340 0.051254 0.006780 0.051626 0.006091 0.041933 0.008052
55210.500000 0.102234 0.016109 0.024233 0.007678 0.048593 0.007545 0.016609 0.009726
55211.500000 0.096863 0.017589 0.035464 0.008799 0.040518 0.008151 0.014703 0.010600
55212.500000 0.073934 0.019015 0.028652 0.009033 0.037873 0.009062 0.001253 0.011324
55213.500000 0.130758 0.017579 0.043923 0.009091 0.044938 0.008101 0.031786 0.010544
55214.500000 0.076018 0.018521 0.021659 0.008548 0.035948 0.008725 0.009904 0.011318
55215.500000 0.098507 0.017590 0.037268 0.008560 0.026995 0.007835 0.029535 0.011039
55216.500000 0.109346 0.019754 0.044195 0.010259 0.039646 0.009152 0.019287 0.011792
55217.500000 0.112278 0.019062 0.068201 0.010988 0.042220 0.009062 0.004744 0.010723
55218.500000 0.100923 0.017822 0.041682 0.009605 0.034893 0.008113 0.018590 0.010627
55219.500000 0.164279 0.022031 0.055248 0.011589 0.068419 0.010145 0.025924 0.013148
55220.500000 0.145881 0.024092 0.055232 0.013678 0.057796 0.011237 0.019905 0.013672
55221.500000 0.116382 0.030134 0.062631 0.017586 0.027949 0.012941 0.031843 0.018388
55223.500000 0.278753 0.034127 0.105023 0.019309 0.107682 0.016845 0.052345 0.019316
55224.500000 0.184933 0.029234 0.069035 0.016839 0.052073 0.013985 0.055668 0.016760
55225.500000 0.252900 0.032581 0.070704 0.018130 0.097310 0.015896 0.063087 0.018577
55226.500000 0.217992 0.032097 0.108333 0.020716 0.079401 0.015674 0.026531 0.016598
55227.500000 0.184587 0.032422 0.058285 0.017048 0.069270 0.016265 0.045355 0.018171
55228.500000 0.233081 0.033851 0.078284 0.018886 0.105736 0.016794 0.027150 0.018450
55229.500000 0.211211 0.033325 0.089267 0.019353 0.086056 0.015495 0.024787 0.018887
55230.500000 0.296286 0.041837 0.092601 0.023406 0.094516 0.019392 0.090522 0.024226
55231.500000 0.179391 0.049303 0.095782 0.032117 0.060116 0.023171 0.024843 0.025742
55232.500000 0.135125 0.047264 0.059595 0.023961 0.031853 0.020264 0.043803 0.028053
55237.500000 0.239946 0.062976 0.128973 0.040108 0.056548 0.030410 0.058347 0.032559
55247.500000 0.203688 0.017747 0.088345 0.010631 0.083223 0.008583 0.025171 0.009915
55248.500000 0.223389 0.014733 0.104974 0.009521 0.087445 0.007173 0.022683 0.007717
55249.500000 0.242051 0.022331 0.093949 0.012656 0.092531 0.010904 0.043980 0.012688
55250.500000 0.267707 0.017261 0.101410 0.010020 0.090507 0.007999 0.062906 0.010037
55251.500000 0.242689 0.012970 0.093908 0.007418 0.088639 0.006163 0.044917 0.007191
55252.500000 0.251072 0.011534 0.114894 0.006956 0.080926 0.005324 0.051226 0.006506
55253.500000 0.265629 0.012012 0.111158 0.007214 0.101908 0.005752 0.040337 0.006522
55254.500000 0.278461 0.012259 0.127920 0.007776 0.096432 0.005787 0.044831 0.006530
55255.500000 0.288570 0.012636 0.111369 0.007676 0.102976 0.006092 0.057551 0.006746
55256.500000 0.266213 0.011251 0.124767 0.007208 0.090915 0.005340 0.043106 0.005937
55257.500000 0.276990 0.011921 0.123435 0.007590 0.110127 0.005842 0.031167 0.006061
55258.500000 0.344819 0.012677 0.142630 0.007952 0.133570 0.006256 0.049983 0.006426
55259.500000 0.354861 0.012495 0.135970 0.007688 0.126756 0.006110 0.071396 0.006500
55260.500000 0.306817 0.012355 0.127258 0.007635 0.113238 0.006015 0.050959 0.006424
55261.500000 0.373134 0.012828 0.144474 0.007878 0.142638 0.006351 0.063246 0.006545
55262.500000 0.377966 0.013821 0.163062 0.008811 0.134931 0.006687 0.062220 0.007042
55263.500000 0.372214 0.013171 0.150805 0.008193 0.139482 0.006392 0.060522 0.006809
55264.500000 0.429543 0.016155 0.185391 0.010716 0.147325 0.007821 0.085689 0.008382
55265.500000 0.357264 0.037816 0.162240 0.023356 0.119034 0.017778 0.070625 0.021507
55267.500000 0.449732 0.021051 0.201739 0.013850 0.157996 0.010119 0.081401 0.011098
55268.500000 0.466607 0.015987 0.196574 0.010644 0.172306 0.007914 0.078613 0.008001
55269.500000 0.471768 0.015114 0.199168 0.010312 0.183179 0.007642 0.067799 0.007065
55270.500000 0.458177 0.017267 0.185953 0.011190 0.168531 0.008557 0.080374 0.008645
55271.500000 0.411058 0.020024 0.159864 0.012487 0.157445 0.009701 0.075689 0.010991
55272.500000 0.442708 0.019708 0.173050 0.012321 0.155892 0.009474 0.094220 0.010810
55273.500000 0.539222 0.019304 0.223950 0.012915 0.205973 0.009624 0.086817 0.009544
55274.500000 0.597453 0.018849 0.256509 0.012933 0.233381 0.009516 0.080245 0.008855
55275.500000 0.600937 0.016208 0.263505 0.010874 0.215097 0.007834 0.099561 0.008072
55276.500000 0.627266 0.016632 0.284934 0.011257 0.231619 0.008147 0.088226 0.007990
55277.500000 0.712036 0.017524 0.309147 0.011837 0.254562 0.008576 0.121740 0.008470
55278.500000 0.732550 0.019095 0.306413 0.012692 0.272195 0.009435 0.117969 0.009190
55279.500000 0.727333 0.019374 0.326822 0.013306 0.259958 0.009484 0.116325 0.009260
55280.500000 0.749744 0.027196 0.343109 0.018851 0.252792 0.013097 0.133918 0.013178
55281.500000 0.755843 0.026104 0.333649 0.018040 0.285940 0.012964 0.103791 0.012084
55282.500000 0.780294 0.030805 0.338580 0.021106 0.284562 0.015309 0.124275 0.014343
55283.500000 0.789566 0.027202 0.351513 0.019004 0.286460 0.013328 0.124154 0.012797
55284.500000 0.848438 0.031180 0.402597 0.022322 0.292540 0.014973 0.133484 0.014750
55285.500000 0.891670 0.031439 0.415132 0.022389 0.316049 0.015445 0.132581 0.014342
55286.500000 0.900137 0.032527 0.429215 0.023251 0.332481 0.016107 0.119103 0.014792
55287.500000 0.982190 0.033971 0.456079 0.024497 0.349976 0.016777 0.142062 0.015087
55288.500000 0.985811 0.033509 0.452236 0.023742 0.382805 0.016924 0.111581 0.014646
55289.500000 0.930682 0.031374 0.418186 0.022135 0.367520 0.015974 0.105135 0.013525
55290.500000 1.027833 0.035116 0.459173 0.024821 0.384294 0.017620 0.145875 0.015566
55291.500000 1.016974 0.042397 0.455286 0.029900 0.365393 0.020915 0.160690 0.019590
55292.500000 1.064324 0.063119 0.427866 0.043229 0.419390 0.032658 0.159429 0.028526
55293.500000 0.336424 0.038237 0.163852 0.026417 0.124667 0.018945 0.038584 0.018003
55294.500000 0.934240 0.039527 0.281489 0.021735 0.390757 0.019247 0.161203 0.021008
55295.500000 0.977244 0.033794 0.338058 0.019994 0.385100 0.016223 0.174936 0.017638
55296.500000 1.013438 0.035644 0.377318 0.022055 0.386900 0.016618 0.176062 0.018594
55297.500000 1.043262 0.034914 0.459478 0.023205 0.416930 0.016495 0.109409 0.016895
55298.500000 1.017090 0.035594 0.512911 0.024392 0.397566 0.016111 0.081745 0.017618
55299.500000 1.352762 0.037936 0.736348 0.028549 0.484104 0.017002 0.127982 0.017497
55300.500000 1.312338 0.038984 0.792434 0.029702 0.489668 0.017360 0.060177 0.017695
55301.500000 1.501121 0.039407 1.003012 0.032253 0.478803 0.016596 0.113156 0.017724
55302.500000 1.711804 0.078479 1.236284 0.065263 0.466955 0.031429 0.157790 0.036455
55309.500000 1.854337 0.055335 1.775991 0.057988 0.391974 0.021567 0.026512 0.016964
55310.500000 1.795784 0.026221 1.768271 0.028197 0.369832 0.010212 0.034037 0.007644
55311.500000 1.750986 0.023999 1.672419 0.025542 0.378648 0.009461 0.029554 0.006908
55312.500000 1.878825 0.024448 1.714637 0.025712 0.419430 0.009804 0.056756 0.006941
55313.500000 1.711324 0.024991 1.621649 0.026547 0.365002 0.009898 0.027482 0.006761
55314.500000 1.735148 0.028416 1.647542 0.029948 0.361728 0.011193 0.025050 0.007850
55315.500000 1.878690 0.032930 1.644008 0.033502 0.442137 0.013605 0.045229 0.009318
55316.500000 1.834742 0.030785 1.641354 0.031523 0.428042 0.012744 0.028993 0.008353
55317.500000 1.779536 0.030720 1.577334 0.031416 0.413065 0.012673 0.039452 0.008509
55318.500000 1.627429 0.030589 1.339366 0.030099 0.422846 0.013220 0.043704 0.008847
55319.500000 1.615845 0.029479 1.282668 0.028666 0.424896 0.012805 0.070022 0.008924
55320.500000 1.712026 0.033272 1.422181 0.033295 0.425258 0.014055 0.067143 0.009708
55321.500000 1.875828 0.038901 1.598038 0.039067 0.467139 0.016446 0.047798 0.011174
55322.500000 1.682590 0.024934 1.426452 0.025108 0.426499 0.010500 0.053155 0.007488
55323.500000 1.611907 0.023627 1.403918 0.023870 0.389720 0.009794 0.045743 0.007243
55324.500000 1.556873 0.022788 1.363928 0.023159 0.386754 0.009558 0.030531 0.006609
55325.500000 1.493739 0.021116 1.355903 0.021928 0.344379 0.008595 0.029886 0.005983
55326.500000 1.441989 0.021463 1.299621 0.022061 0.332248 0.008779 0.030897 0.006246
55327.500000 1.302084 0.021584 1.251394 0.022800 0.269650 0.008459 0.018181 0.006185
55328.500000 1.323898 0.019901 1.243240 0.021074 0.292192 0.007905 0.018359 0.005482
55329.500000 1.225650 0.019648 1.200600 0.021521 0.243126 0.007361 0.015408 0.005129
55330.500000 1.335657 0.019432 1.231025 0.020737 0.298228 0.007741 0.027731 0.005026
55331.500000 1.154386 0.019092 1.155755 0.020949 0.219575 0.007135 0.014795 0.005071
55332.500000 1.106288 0.024842 1.153442 0.027700 0.188784 0.008888 0.010455 0.006668
55333.500000 1.258490 0.054992 1.290629 0.059984 0.204997 0.019758 0.003370 0.013848
55334.500000 1.165354 0.041904 1.186002 0.045629 0.198998 0.015251 0.019239 0.011848
55335.500000 1.117484 0.037998 1.147522 0.041304 0.206794 0.013884 -0.000995 0.011157
55336.500000 1.034704 0.035014 1.100386 0.038632 0.171613 0.012548 0.001923 0.009996
55337.500000 1.074375 0.032141 1.133463 0.035789 0.179539 0.011303 0.008771 0.009144
55338.500000 1.018296 0.032448 1.040845 0.035761 0.186928 0.011885 0.006794 0.008831
55339.500000 1.011926 0.028469 1.034718 0.031292 0.191408 0.010451 -0.008902 0.007338
55340.500000 0.839697 0.026604 0.879403 0.028362 0.141778 0.009531 -0.002615 0.008546
55341.500000 0.805851 0.030135 0.834490 0.030789 0.137128 0.011004 0.002754 0.011123
55342.500000 0.839072 0.029170 0.857636 0.030234 0.143326 0.010552 0.006453 0.010326
55343.500000 0.894229 0.029527 0.922749 0.031323 0.149040 0.010496 0.002989 0.009720
55344.500000 0.946469 0.024117 0.976347 0.026172 0.173145 0.008673 -0.010813 0.006938
55345.500000 1.021417 0.021911 1.067036 0.023950 0.178044 0.007836 -0.005793 0.006297
55346.500000 1.017254 0.018786 1.049793 0.020266 0.182760 0.006828 0.005820 0.005885
55347.500000 1.022028 0.019862 1.066450 0.021560 0.175667 0.007106 0.006368 0.006170
55348.500000 1.068192 0.021251 1.094277 0.023058 0.187190 0.007609 0.015869 0.006628
55349.500000 1.093667 0.022162 1.137509 0.024243 0.187998 0.007899 0.014753 0.006811
55350.500000 1.052884 0.027456 1.137486 0.030409 0.169938 0.009661 -0.004518 0.007953
55351.500000 1.066168 0.031428 1.125319 0.034363 0.169948 0.011150 0.013409 0.009528
55352.500000 0.955168 0.037295 1.002765 0.039908 0.179250 0.013708 -0.014672 0.011776
55353.500000 0.935346 0.044736 0.983930 0.048934 0.158995 0.016118 0.000343 0.013000
55354.500000 0.857939 0.029335 0.908676 0.031643 0.148772 0.010508 -0.004560 0.009380
55355.500000 0.912521 0.034561 0.940516 0.036946 0.175352 0.013117 -0.001127 0.010518
55356.500000 0.984667 0.029592 1.028603 0.031886 0.159116 0.010540 0.014886 0.009531
55357.500000 1.101366 0.038617 1.159475 0.042021 0.188984 0.013978 -0.001870 0.011422
55358.500000 1.089995 0.033299 1.121358 0.036047 0.179887 0.012033 0.016877 0.009825
55359.500000 0.994492 0.040486 1.061705 0.043584 0.159802 0.014610 -0.007453 0.012251
55360.500000 1.117540 0.041455 1.148659 0.044675 0.178447 0.014795 0.028265 0.013027
55361.500000 1.102465 0.050706 1.203461 0.057361 0.145627 0.016689 0.004505 0.012717
55362.500000 1.145872 0.048831 1.148173 0.050997 0.199078 0.018431 0.016812 0.015205
55363.500000 1.095362 0.228395 1.470053 0.253326 0.099028 0.067717 -0.159286 0.068451
55364.500000 1.089124 0.049951 1.153718 0.054214 0.178419 0.017972 -0.017079 0.013588
55365.500000 1.196909 0.054485 1.226600 0.059015 0.201284 0.019936 -0.002994 0.013310
55366.500000 1.127051 0.052379 1.172235 0.056651 0.185548 0.018858 -0.007692 0.013904
55367.500000 1.166774 0.046710 1.252014 0.051274 0.173437 0.015977 -0.013948 0.012580
55368.500000 1.177303 0.060275 1.180641 0.065221 0.202918 0.022330 0.011358 0.014721
55369.500000 1.160759 0.047881 1.220173 0.052350 0.164663 0.016513 0.019489 0.013577
55370.500000 1.146121 0.056424 1.167264 0.061363 0.198461 0.020571 0.015575 0.015576
55371.500000 1.213087 0.091291 1.249373 0.104139 0.197380 0.032235 0.015805 0.017625
55372.500000 0.930397 0.063656 0.976327 0.064695 0.201474 0.024854 -0.013239 0.023199
55375.500000 0.942126 0.105320 1.007505 0.117933 0.139507 0.037280 0.019691 0.028825
55379.500000 1.093152 0.048186 1.153996 0.050904 0.167319 0.017386 0.044483 0.017264
55380.500000 1.066351 0.031038 1.097472 0.032850 0.178360 0.011449 0.051836 0.011083
55381.500000 0.996093 0.028932 1.055688 0.031145 0.169855 0.010632 0.019191 0.009542
55382.500000 0.874627 0.031556 0.981341 0.033435 0.149337 0.011874 -0.014368 0.010631
55383.500000 0.997313 0.027177 1.099768 0.028635 0.145746 0.009807 -0.013175 0.009027
55384.500000 1.175048 0.027907 1.197402 0.029566 0.190029 0.010101 0.019417 0.008715
55385.500000 1.089320 0.026792 1.121639 0.028227 0.172741 0.009820 0.009313 0.008239
55386.500000 1.146726 0.029289 1.196021 0.031193 0.165506 0.010229 0.013128 0.009068
55387.500000 1.122024 0.029366 1.174170 0.031360 0.157657 0.010108 0.016039 0.009219
55388.500000 0.986249 0.028335 1.074047 0.030104 0.142656 0.010023 -0.014166 0.008977
55389.500000 0.974322 0.023996 1.015913 0.025527 0.154971 0.008682 0.003137 0.007340
55390.500000 0.848733 0.028861 0.818614 0.030148 0.162039 0.010937 0.020421 0.009262
55391.500000 1.071149 0.037303 1.070744 0.038565 0.179407 0.013764 0.026154 0.012767
55392.500000 0.890289 0.021419 0.915776 0.022389 0.158752 0.008002 0.000843 0.007122
55393.500000 0.918388 0.018262 0.967318 0.019064 0.152926 0.006640 0.005083 0.006462
55394.500000 0.865243 0.018956 0.940434 0.019980 0.136836 0.006899 -0.005396 0.006446
